	Temperature (C)	Heat Flow (W/g)
2722	47.86	0.023829318743274097
2723	47.87	0.02394499530829375
2724	47.88	0.024010674321532033
2725	47.89	0.02417635578364541
2726	47.9	0.024358706361958138
2727	47.91	0.024324392723794386
2728	47.92	0.024256748203142386
2729	47.93	0.024105772800657288
2730	47.94	0.023954799850327113
2731	47.95	0.023970496019471543
2732	47.96	0.023936194642074415
2733	47.97	0.0240268957187868
2734	47.98	0.024100932583591028
2735	47.99	0.02431330523713493
2736	48.0	0.024599013680066673
2737	48.01	0.02466472457970026
2738	48.02	0.0248804379366816
2739	48.03	0.025029487084990976
2740	48.04	0.02506187202527288
2741	48.05	0.0251704499010299
2742	48.06	0.025043315950999734
2743	48.07	0.025259041604395627
2744	48.08	0.025174769719002565
2745	48.09	0.025050500295459077
2746	48.1	0.024906233334407002
2747	48.11	0.024741968836484496
2748	48.12	0.024612706802328965
2749	48.13	0.024553447232578574
2750	48.14	0.0244691901278693
2751	48.15	0.024304935488834722
2752	48.16	0.024050683316112043
2753	48.17	0.024116433610334997
2754	48.18	0.023915519705473454
2755	48.19	0.023847941602160194
2756	48.2	0.023713699301028512
2757	48.21	0.023679459469378106
2758	48.22	0.0236702221078402
2759	48.23	0.02341098721704382
2760	48.24	0.023293421464287256
2761	48.25	0.023167524850197463
2762	48.26	0.023258297375403636
2763	48.27	0.023074072373865828
2764	48.28	0.023039849846210103
2765	48.29	0.02287229645972877
2766	48.3	0.023007126500759423
2767	48.31	0.02300386377944852
2768	48.32	0.02301965115356186
2769	48.33	0.02294377433800543
2770	48.34	0.022944566666732502
2771	48.35	0.022900361473694897
2772	48.36	0.022876158759511434
2773	48.37	0.022998625191466893
2774	48.38	0.02282776077017923
2775	48.39	0.02296356549626699
2776	48.4	0.023054372703680936
2777	48.41	0.023195182393037417
2778	48.42	0.023210994564955012
2779	48.43	0.023198237791478338
2780	48.44	0.02336762635893752
2781	48.45	0.02355844598223511
2782	48.46	0.023699268090558778
2783	48.47	0.02371509268452332
2784	48.48	0.023730919764743064
2785	48.49	0.023821749331832898
2786	48.5	0.023894724243548993
2787	48.51	0.023993415929076
2788	48.52	0.023749252960454825
2789	48.53	0.02378509248115357
2790	48.54	0.023800934491783998
2791	48.55	0.023836778992955665
2792	48.56	0.023965959318611674
2793	48.57	0.024088475469361548
2794	48.58	0.024230994112480975
2795	48.59	0.02422018191524744
2796	48.6	0.024229372211603373
2797	48.61	0.024378565002158403
2798	48.62	0.024452760287518416
2799	48.63	0.02444362473495998
2800	48.64	0.024509491678421647
2801	48.65	0.024475361118510897
2802	48.66	0.024491233055833117
2803	48.67	0.024540440824327714
2804	48.68	0.02450298442459964
2805	48.69	0.024605530523920116
2806	48.7	0.024654745789558508
2807	48.71	0.02464563022211763
2808	48.72	0.024719850488866157
2809	48.73	0.024873835161833835
2810	48.74	0.024818298527334637
2811	48.75	0.025034192966920887
2812	48.76	0.025016756576430765
2813	48.77	0.02514598935646406
2814	48.78	0.025331891307617926
2815	48.79	0.02517779576382484
2816	48.8	0.02509370272568079
2817	48.81	0.024829612193780548
2818	48.82	0.024865524168720565
2819	48.83	0.024694771984429487
2820	48.84	0.024817355641503447
2821	48.85	0.024693275140537096
2822	48.86	0.024834197148790427
2823	48.87	0.024705121666856567
2824	48.88	0.024816048695328607
2825	48.89	0.024790311568131163
2826	48.9	0.02484791028585498
2827	48.91	0.024788844849092495
2828	48.92	0.025004781925098918
2829	48.93	0.024987388181131553
2830	48.94	0.025011663617776403
2831	48.95	0.025185941568957038
2832	48.96	0.025135222035260085
2833	48.97	0.025434505017273512
2834	48.98	0.02545045718225003
2835	48.99	0.02546641186410792
2836	49.0	0.025518083349147958
2837	49.01	0.025581662114144255
2838	49.02	0.025604291016823044
2839	49.03	0.02578025577205123
2840	49.04	0.02589622304707806
2841	49.05	0.02581219284248437
2842	49.06	0.025688165158849863
2843	49.07	0.02584413999675572
2844	49.08	0.026035117356781434
2845	49.09	0.026016097239507374
2846	49.1	0.02583207964551182
2847	49.11	0.02580806457537177
2848	49.12	0.02596405202966512
2849	49.13	0.025915042008967326
2850	49.14	0.0259310345138557
2851	49.15	0.025972029544905517
2852	49.16	0.02598802710269288
2853	49.17	0.02592902718779344
2854	49.18	0.025836696467448128
2855	49.19	0.025711034942231592
2856	49.2	0.025685375946049138
2857	49.21	0.02568471947947426
2858	49.22	0.02568406554307856
2859	49.23	0.025683414137432692
2860	49.24	0.025549431929774435
2861	49.25	0.02565711892067224
2862	49.26	0.025614808444029524
2863	49.27	0.025614167167080648
2864	49.28	0.025580195090391555
2865	49.29	0.025696225547860774
2866	49.3	0.025662258540054772
2867	49.31	0.025508294067536408
2868	49.32	0.025344332130869063
2869	49.33	0.02540037273061735
2870	49.34	0.025376415867342406
2871	49.35	0.025417461541605846
2872	49.36	0.025341843087301363
2873	49.37	0.02545789383832142
2874	49.38	0.02536061379522314
2875	49.39	0.0253316696252317
2876	49.4	0.025158442281282944
2877	49.41	0.02503878890679001
2878	49.42	0.025004852359451046
2879	49.43	0.024960918354106187
2880	49.44	0.024886986891309082
2881	49.45	0.02490305797161252
2882	49.46	0.024869131595568916
2883	49.47	0.02498520776372848
2884	49.48	0.024851286476641032
2885	49.49	0.024842367734854598
2886	49.5	0.024900118205584132
2887	49.51	0.024924537889377874
2888	49.52	0.024948960120116492
2889	49.53	0.024941718231680454
2890	49.54	0.0251978122246177
2891	49.55	0.024988908766141016
2892	49.56	0.025030007856796654
2893	49.57	0.025079442830463705
2894	49.58	0.025112213687684903
2895	49.59	0.024978320429005052
2896	49.6	0.02486942972163453
2897	49.61	0.024935541566116992
2898	49.62	0.02489332262966082
2899	49.63	0.024922772912808977
2900	49.64	0.025018892416103
2901	49.65	0.024941681140083105
2902	49.66	0.02492447241862239
2903	49.67	0.025007266252259353
2904	49.68	0.02502339597486447
2905	49.69	0.025139528253641075
2906	49.7	0.025115663089124052
2907	49.71	0.02509180048185078
2908	49.72	0.025137940432355066
2909	49.73	0.02500408294117218
2910	49.74	0.02496022800883413
2911	49.75	0.02500304230253869
2912	49.76	0.02521919248948601
2913	49.77	0.025468678570203185
2914	49.78	0.025584833878551816
2915	49.79	0.025700991748392354
2916	49.8	0.02598381884691925
2917	49.81	0.026213315174655527
2918	49.82	0.026299480732127734
2919	49.83	0.02632564885319244
2920	49.84	0.026481819538373585
2921	49.85	0.026397992788193214
2922	49.86	0.0264475019365058
2923	49.87	0.026410346983831268
2924	49.88	0.026286527930688752
2925	49.89	0.026296044777594396
2926	49.9	0.02621889752506723
2927	49.91	0.02632841950695619
2928	49.92	0.026311277390445476
2929	49.93	0.026327471176050832
2930	49.94	0.026143667530952985
2931	49.95	0.026159866455667924
2932	49.96	0.025926067950707843
2933	49.97	0.02602560534991971
2934	49.98	0.025808478653816636
2935	49.99	0.025874687862910584
2936	50.0	0.025890899644380294
2937	50.01	0.025823780665404694
2938	50.02	0.025798330926493307
2939	50.03	0.02576455042815784
2940	50.04	0.02562577250423992
2941	50.05	0.025621997155247378
2942	50.06	0.02570489104835394
2943	50.07	0.025654454184067532
2944	50.08	0.02567068656289262
2945	50.09	0.02565358818533303
2946	50.1	0.025703159051891245
2947	50.11	0.02564439916306993
2948	50.12	0.02563564185270284
2949	50.13	0.02568522045462318
2950	50.14	0.0257881349693303
2951	50.15	0.02581295682589424
2952	50.16	0.02586730507243251
2953	50.17	0.026066893995157603
2954	50.18	0.026333152165995077
2955	50.19	0.026449412918774673
2956	50.2	0.02664067625399147
2957	50.21	0.02676527550547325
2958	50.22	0.027031544007047437
2959	50.23	0.027014481759206177
2960	50.24	0.02713075542910648
2961	50.25	0.02724703168390885
2962	50.26	0.027363310524103124
2963	50.27	0.027479591950178683
2964	50.28	0.027555875962625986
2965	50.29	0.027778829228600088
2966	50.3	0.027814166034303422
2967	50.31	0.0278947435230803
2968	50.32	0.028111037885892642
2969	50.33	0.028117334837511887
2970	50.34	0.028093634378424603
2971	50.35	0.028009936509115985
2972	50.36	0.028009574563404804
2973	50.37	0.028142548541777668
2974	50.38	0.02812552511138655
2975	50.39	0.02811517093938276
2976	50.4	0.02829148602625109
2977	50.41	0.028227803705809684
2978	50.42	0.028299123978542173
2979	50.43	0.028507113511597737
2980	50.44	0.028490105638793395
2981	50.45	0.02854810036061073
2982	50.46	0.02861443101086447
2983	50.47	0.028805764256704336
2984	50.48	0.028705433431944982
2985	50.49	0.028538438537065947
2986	50.5	0.028754779572548017
2987	50.51	0.02867112320553611
2988	50.52	0.028812469436510835
2989	50.53	0.02887881826595029
2990	50.54	0.028895169694331813
2991	50.55	0.028879380864986537
2992	50.56	0.028886213683151585
2993	50.57	0.028869239577871575
2994	50.58	0.028835601406763445
2995	50.59	0.028951965836966576
2996	50.6	0.028968332868953173
2997	50.61	0.02895970250319424
2998	50.62	0.028984408073495338
2999	50.63	0.029150782913660134
3000	50.64	0.029183827024160003
3001	50.65	0.02915020707213145
3002	50.66	0.02901658972471033
3003	50.67	0.029132974982365223
3004	50.68	0.029166029512231795
3005	50.69	0.029265753314778653
3006	50.7	0.029162146390470767
3007	50.71	0.029148542073108796
3008	50.72	0.02931494036315785
3009	50.73	0.029231341261081845
3010	50.74	0.02912274476734522
3011	50.75	0.029204150882410573
3012	50.76	0.029230559606740147
3013	50.77	0.029176970940796743
3014	50.78	0.029263384885043653
3015	50.79	0.02918980143994121
3016	50.8	0.02932122060594855
3017	50.81	0.029387642383523982
3018	50.82	0.029454066773124676
3019	50.83	0.029435493775206822
3020	50.84	0.029511923390225903
3021	50.85	0.02962835561863697
3022	50.86	0.029694790460891962
3023	50.87	0.02981122791744406
3024	50.88	0.029897667988743493
3025	50.89	0.030019110675242544
3026	50.9	0.03013555597739037
3027	50.91	0.030127003895635607
3028	50.92	0.030276787763759305
3029	50.93	0.030259907582209422
3030	50.94	0.030376363351433344
3031	50.95	0.030278536024259672
3032	50.96	0.03025928274399181
3033	50.97	0.030325746368217832
3034	50.98	0.030058879278337614
3035	50.99	0.0298586814747952
3036	51.0	0.02991515295803726
3037	51.01	0.029891627061840786
3038	51.02	0.029891437119982545
3039	51.03	0.02969958313290544
3040	51.04	0.029807731767718337
3041	51.05	0.02963754969152932
3042	51.06	0.029640703571446547
3043	51.07	0.029723860074577058
3044	51.08	0.0297736858680282
3045	51.09	0.029790180952240508
3046	51.1	0.029740011994319637
3047	51.11	0.02972317899470589
3048	51.12	0.029923015287169008
3049	51.13	0.02982285420548081
3050	51.14	0.029906029083411667
3051	51.15	0.029922539921395153
3052	51.16	0.02983905338653292
3053	51.17	0.029888902812594154
3054	51.18	0.029972088200013847
3055	51.19	0.030088609549224987
3056	51.2	0.030371800193992993
3057	51.21	0.030421660134748674
3058	51.22	0.030504856038588546
3059	51.23	0.03075472123927625
3060	51.24	0.030921255737239584
3061	51.25	0.03108779286623964
3062	51.26	0.03120433262670197
3063	51.27	0.0313958750190535
3064	51.28	0.031387420043719416
3065	51.29	0.031653967701125385
3066	51.3	0.03183051799169512
3067	51.31	0.03203707091585217
3068	51.32	0.03195362647401767
3069	51.33	0.03208685133327993
3070	51.34	0.03231674549405916
3071	51.35	0.03225330895677203
3072	51.36	0.03240320838850419
3073	51.37	0.03243644378967181
3074	51.38	0.032586348494022754
3075	51.39	0.0325862558353065
3076	51.4	0.03271116581393496
3077	51.41	0.032652745096989566
3078	51.42	0.03266932701821723
3079	51.43	0.03263591157803036
3080	51.44	0.03276916544350916
3081	51.45	0.032576231472209116
3082	51.46	0.03238568109311091
3083	51.47	0.03247727621138674
3084	51.48	0.032408873970304786
3085	51.49	0.032235474370274186
3086	51.5	0.0323854107450372
3087	51.51	0.03221868309500309
3088	51.52	0.032110291420579085
3089	51.53	0.032101902388838255
3090	51.54	0.032068516000185454
3091	51.55	0.032056560826453584
3092	51.56	0.03240175115375932
3093	51.57	0.032201706030122956
3094	51.58	0.03220999688451709
3095	51.59	0.032191623717339635
3096	51.6	0.03223491986232352
3097	51.61	0.03234488531986779
3098	51.62	0.03240152009037045
3099	51.63	0.032598157507560455
3100	51.64	0.032568130905165305
3101	51.65	0.03236810695024639
3102	51.66	0.032168085643196065
3103	51.67	0.03233473365107331
3104	51.68	0.0324013843076032
3105	51.69	0.03224303761317637
3106	51.7	0.03215969356818382
3107	51.71	0.0321013521730138
3108	51.72	0.0320680134280531
3109	51.73	0.032034677333688144
3110	51.74	0.031968010556970405
3111	51.75	0.031943013098283846
3112	51.76	0.031959684958011714
3113	51.77	0.03195135946986927
3114	51.78	0.03163470330090545
3115	51.79	0.031684716451501505
3116	51.8	0.03180139892203915
3117	51.81	0.03175141737956588
3118	51.82	0.031834771824460706
3119	51.83	0.03198479559043621
3120	51.84	0.03187815534453886
3121	51.85	0.03170485108714649
3122	51.86	0.03200154948530409
3123	51.87	0.03185158387272091
3124	51.88	0.031859954249773725
3125	51.89	0.03208499395016906
3126	51.9	0.03201836964095106
3127	51.91	0.0321350813224921
3128	51.92	0.03244465280469111
3129	51.93	0.032604226945063264
3130	51.94	0.032685232315411206
3131	51.95	0.03281862129705804
3132	51.96	0.0327936796046604
3133	51.97	0.03294540723858841
3134	51.98	0.03292213753254414
3135	51.99	0.03298553715356256
3136	52.0	0.032902272768677854
3137	52.01	0.033085677711590655
3138	52.02	0.03306908531600117
3139	52.03	0.03315249558227418
3140	52.04	0.03330257517744295
3141	52.05	0.03326932410187178
3142	52.06	0.03343607568925666
3143	52.07	0.03350282993996068
3144	52.08	0.033519586854348304
3145	52.09	0.033666346432780436
3146	52.1	0.03375310867561909
3147	52.11	0.03391987358322224
3148	52.12	0.03408664115594995
3149	52.13	0.03419341139416199
3150	52.14	0.03417018429821539
3151	52.15	0.034120293201800767
3152	52.16	0.03427040477194243
3153	52.17	0.034153852342330815
3154	52.18	0.03421230257998653
3155	52.19	0.0344940888185965
3156	52.2	0.034595877725179136
3157	52.21	0.03468766930008771
3158	52.22	0.03450446354367287
3159	52.23	0.03462126045628411
3160	52.24	0.03473806003827251
3161	52.25	0.03472152895665337
3162	52.26	0.03469666721177456
3163	52.27	0.034788474803985725
3164	52.28	0.0347802850669674
3165	52.29	0.03488876466773627
3166	52.3	0.03476391360663911
3167	52.31	0.03475573188402192
3168	52.32	0.03499755283356576
3169	52.33	0.03502937645561621
3170	52.34	0.0351312027505184
3171	52.35	0.03527303171861762
3172	52.36	0.0352998633602577
3173	52.37	0.03529003100911643
3174	52.38	0.035333534665537236
3175	52.39	0.035265374329861654
3176	52.4	0.03520721666909887
3177	52.41	0.03515739501692128
3178	52.42	0.035140909373670315
3179	52.43	0.035132759739683994
3180	52.44	0.03529961278196847
3181	52.45	0.03515146850086115
3182	52.46	0.035174993563364954
3183	52.47	0.03515852130314956
3184	52.48	0.035192051720549955
3185	52.49	0.03515891814923311
3186	52.5	0.03517578725620041
3187	52.51	0.03519265904178459
3188	52.52	0.035252390649174625
3189	52.53	0.03537641065012975
3190	52.54	0.035243290473552236
3191	52.55	0.035460172976915505
3192	52.56	0.03537705816055192
3193	52.57	0.03549394602478939
3194	52.58	0.03542750323662558
3195	52.59	0.035377729796388646
3196	52.6	0.03534462570440855
3197	52.61	0.03552152429434541
3198	52.62	0.03544509223319414
3199	52.63	0.03547866285461376
3200	52.64	0.035645569492264606
3201	52.65	0.03546914547980373
3202	52.66	0.03524605748422305
3203	52.67	0.03529630550584395
3204	52.68	0.035079889544987086
3205	52.69	0.034896809601972834
3206	52.7	0.034980399010455354
3207	52.71	0.03483065777075289
3208	52.72	0.03477258588318399
3209	52.73	0.03472165953854178
3210	52.74	0.03463145016571456
3211	52.75	0.034598386336447184
3212	52.76	0.034481991860577654
3213	52.77	0.03456560007175424
3214	52.78	0.03454921097028896
3215	52.79	0.03426615788982801
3216	52.8	0.03446882178306554
3217	52.81	0.03455005979316805
3218	52.82	0.03445034811092196
3219	52.83	0.034500639117586385
3220	52.84	0.034600932813469765
3221	52.85	0.034334562532212676
3222	52.86	0.03435986160745452
3223	52.87	0.03455183003950113
3224	52.88	0.03445213449532414
3225	52.89	0.03441077497522693
3226	52.9	0.0344727514795129
3227	52.91	0.034519730675149685
3228	52.92	0.03438671256244019
3229	52.93	0.03438369714168532
3230	52.94	0.03452068441318623
3231	52.95	0.034517674377242624
3232	52.96	0.03445466703415345
3233	52.97	0.03437166238421918
3234	52.98	0.03445532709440302
3235	52.99	0.03450566116500209
3236	53.0	0.03447980745345536
3237	53.01	0.03460633738863095
3238	53.02	0.03462334620891827
3239	53.03	0.03454035772413455
3240	53.04	0.034590705267908195
3241	53.05	0.034567722173863835
3242	53.06	0.03452474177562692
3243	53.07	0.03447509740682264
3244	53.08	0.03440878906774136
3245	53.09	0.034275816758672306
3246	53.1	0.034242847146572775
3247	53.11	0.03420988023173077
3248	53.12	0.034146916014435647
3249	53.13	0.0341439544949762
3250	53.14	0.034160995673639505
3251	53.15	0.034178039550711414
3252	53.16	0.0342350861264773
3253	53.17	0.03416213540122115
3254	53.18	0.03432918737522739
3255	53.19	0.03437957538211123
3256	53.2	0.03439187085072737
3257	53.21	0.03452035949564358
3258	53.22	0.03459742226952178
3259	53.23	0.03461448774407172
3260	53.24	0.03465655591957173
3261	53.25	0.03472362679630159
3262	53.26	0.03463236704120698
3263	53.27	0.03476277665456484
3264	53.28	0.034683188969985235
3265	53.29	0.03481693732107871
3266	53.3	0.034759021708119064
3267	53.31	0.034784442131382765
3268	53.32	0.03481819859114488
3269	53.33	0.034856719659108304
3270	53.34	0.03484238628792813
3271	53.35	0.0349194841921614
3272	53.36	0.03503658480065086
3273	53.37	0.035153688113665815
3274	53.38	0.03540412746480914
3275	53.39	0.03548790285434711
3276	53.4	0.03566501428254787
